ID,Water,Developed,Forest,Farm,Wetlands,OtherUndeveloped
996,0,0,469,1,0,0
997,0,0,421,11,0,0
998,1,0,318,1,6,11
999,30,0,326,9,0,0
1000,7,1,177,184,0,0
1001,0,0,211,156,0,1
1002,0,0,255,49,39,0
1003,0,0,47,219,80,0
1004,6,0,206,67,48,0
1005,6,2,153,60,31,0
1006,0,4,237,43,0,5
1007,0,17,104,80,0,1
1008,1,0,274,88,0,14
1009,0,0,317,5,0,87
1010,0,0,155,67,0,72
1011,0,0,184,59,13,18
1012,13,0,163,34,18,11
1013,13,0,163,34,18,11
1014,0,0,196,68,8,27
1015,0,0,143,84,2,24
1016,1,6,40,184,0,21
1017,11,0,49,173,111,1
1018,0,0,106,20,253,5
1019,1,3,91,188,0,0
1020,29,0,37,297,1,1
1021,0,1,195,103,0,1
1022,0,0,344,0,20,0
1023,0,0,406,0,0,5
1024,1,0,303,0,0,1
1025,0,2,269,5,0,6
1026,0,0,376,13,0,23
1027,0,5,283,20,0,0
1028,0,0,259,69,0,9
1029,1,1,104,91,52,0
1030,0,0,281,17,0,0
1031,0,0,634,0,0,0
1032,0,0,529,0,0,7
1033,0,0,322,1,0,3
1034,1,0,306,52,0,11
1035,0,2,263,14,0,19
1036,0,0,493,29,0,0
1037,0,0,532,0,0,0
1038,0,0,353,29,0,0
1039,0,1,191,19,0,16
1040,1,2,137,72,0,16
1041,0,0,312,4,0,3
1042,1,1,134,17,140,0
1043,4,0,148,18,96,61
1044,0,0,205,60,2,31
1045,0,0,126,0,230,4
1046,0,0,126,0,230,4
1047,0,0,84,0,332,36
1048,0,0,243,66,57,0
1049,4,0,268,13,0,1
1050,4,0,40,378,0,2
1051,0,0,203,52,0,10
1052,2,1,114,44,0,89
1053,0,1,138,19,0,179
1054,0,0,50,78,4,188
1055,0,0,302,89,0,0
1056,0,0,147,26,0,2
1057,0,0,199,45,8,64
1058,0,0,122,195,1,23
1059,0,0,97,6,18,199
1060,7,1,144,157,23,2
1061,1,0,102,214,0,0
1062,29,0,90,173,0,0
1063,42,0,105,165,14,0
1064,5,0,79,349,0,0
1065,2,0,17,496,0,0
1066,0,0,0,521,0,0
1067,10,0,4,455,0,9
1068,0,0,40,347,0,55
1069,1,1,159,189,0,0
1070,0,0,360,0,28,1
1071,0,0,242,204,11,1
1072,3,0,59,360,2,0
1073,0,0,133,336,0,0
1074,0,1,67,447,0,0
1075,0,0,430,0,77,0
1076,0,0,350,0,86,9
1077,0,0,390,0,103,0
1078,0,0,412,5,0,0
1079,2,0,248,106,0,73
1080,2,0,145,213,0,0
1081,5,0,242,112,0,0
1082,0,0,256,35,3,17
1083,0,0,328,4,57,0
1084,0,0,315,0,93,0
1085,0,0,273,162,2,21
1086,3,0,10,510,22,0
1087,0,0,255,65,71,0
1088,0,0,516,0,1,2
1089,3,0,444,39,0,2
1090,0,0,404,41,0,8
1091,4,0,239,53,0,0
1092,0,0,224,44,0,20
1093,0,0,186,5,0,152
1094,0,0,168,49,0,55
1095,0,0,98,0,25,222
1096,0,0,266,0,112,7
1097,0,0,477,0,38,8
1098,0,0,350,0,111,8
1099,0,0,342,0,43,78
1100,0,0,356,139,0,0
1101,0,0,355,44,0,1
1102,0,0,308,6,17,16
1103,0,1,208,93,0,16
1104,0,0,220,234,0,0
1105,8,0,263,109,19,2
1106,0,0,118,260,40,1
1107,2,0,81,203,12,12
1108,0,1,367,122,0,1
1109,0,0,238,72,3,1
1110,4,0,154,47,116,6
1111,4,2,131,80,34,6
1112,0,0,235,2,84,41
1113,0,0,313,2,41,0
1114,0,0,272,1,70,30
1115,0,0,141,2,54,141
1116,12,0,217,47,35,48
1117,12,0,217,47,35,48
1118,0,0,9,526,1,0
1119,3,0,57,222,27,13
1120,0,0,23,436,0,6
1121,0,0,16,329,0,34
1122,0,0,104,144,26,0
1123,2,0,307,73,1,0
1124,14,0,142,222,2,0
1125,1,0,80,159,99,0
1126,0,0,211,98,14,17
1127,2,0,209,93,13,0
1128,0,0,277,115,13,7
1129,3,0,144,74,0,2
1130,11,0,364,38,0,0
1131,0,0,564,0,0,1
1132,0,0,160,242,0,0
1133,1,1,103,129,4,0
1134,10,4,245,5,0,0
1135,0,0,554,0,0,0
1136,0,0,550,2,0,0
1137,0,0,294,9,0,181
1138,0,0,471,0,0,17
1139,0,0,569,0,0,19
1140,0,0,612,0,0,0
1141,0,0,643,0,0,0
1142,0,1,445,4,0,0
1143,0,0,310,45,0,62
1144,0,1,358,11,0,41
1145,1,0,409,1,0,31
1146,2,0,194,9,162,0
1147,0,8,185,147,0,0
1148,0,0,129,266,7,0
1149,0,0,256,0,44,11
1150,0,0,256,0,44,11
1151,0,0,39,0,424,8
1152,0,0,28,110,180,60
1153,0,0,343,36,9,0
1154,0,0,312,92,43,0
1155,0,1,272,6,0,9
1156,0,1,279,63,25,4
1157,3,2,248,19,0,59
1158,0,3,144,57,0,52
1159,0,3,182,37,0,25
1160,0,3,139,91,0,0
1161,1,0,134,165,0,0
1162,1,0,181,137,2,1
1163,0,1,104,213,5,24
1164,0,0,76,86,66,12
1165,3,0,138,203,3,0
1166,18,0,63,232,26,0
1167,3,0,126,135,58,0
1168,0,1,107,227,5,14
1169,8,0,16,408,0,0
1170,1,0,5,572,0,0
1171,105,0,38,339,0,0
1172,56,0,94,168,0,75
1173,0,0,317,41,50,8
1174,0,0,96,227,60,0
1175,3,0,187,112,6,0
1176,0,0,57,379,0,0
1177,17,0,43,459,0,0
1178,0,0,263,202,3,6
1179,0,0,504,0,0,3
1180,0,0,275,30,69,41
1181,0,0,413,0,2,36
1182,0,0,375,0,3,6
1183,0,0,342,0,72,0
1184,0,0,274,49,10,20
1185,0,0,227,0,0,62
1186,0,0,437,0,0,25
1187,0,0,535,0,5,8
1188,0,0,198,0,105,56
1189,2,0,108,193,21,1
1190,0,0,253,287,15,0
1191,0,1,150,125,27,0
1192,0,0,373,0,1,20
1193,0,0,402,0,0,9
1194,13,0,380,2,0,0
1195,0,0,311,103,0,6
1196,0,0,370,14,0,12
1197,0,0,243,1,0,168
1198,5,0,274,3,0,26
1199,0,0,282,4,11,85
1200,0,0,364,0,0,16
1201,0,0,394,0,139,0
1202,0,0,136,27,240,0
1203,0,0,313,60,27,28
1204,42,0,84,265,0,0
1205,15,0,212,210,0,1
1206,0,1,133,156,1,5
1207,0,0,193,41,5,59
1208,4,0,295,171,0,0
1209,11,2,16,337,0,0
1210,0,1,43,378,0,0
1211,1,0,63,389,0,7
1212,0,0,49,284,0,15
1213,0,0,230,133,8,0
1214,0,1,38,203,38,10
1215,7,1,99,94,0,56
1216,10,3,260,127,1,3
1217,0,0,329,23,4,0
1218,0,0,305,0,1,127
1219,9,0,136,10,9,104
1220,9,0,136,10,9,104
1221,7,0,121,70,82,3
1222,7,0,121,70,82,3
1223,0,0,205,33,59,8
1224,2,1,124,81,25,29
1225,0,6,15,93,0,167
1226,0,6,86,192,0,2
1227,0,0,143,162,11,0
1228,0,0,135,25,110,0
1229,0,0,64,263,60,0
1230,0,0,95,300,2,0
1231,34,0,99,189,0,0
1232,0,0,165,137,0,7
1233,5,0,171,133,0,0
1234,0,2,159,10,0,0
1235,0,0,93,264,0,0
1236,0,0,249,136,0,1
1237,0,0,349,24,0,0
1238,0,0,234,71,0,0
1239,0,0,293,51,0,1
1240,7,0,518,2,0,0
1241,0,0,523,0,0,0
1242,0,0,373,0,0,11
1243,0,0,556,0,0,0
1244,0,0,543,3,0,0
1245,0,0,495,7,0,0
1246,0,0,538,9,0,0
1247,0,0,258,32,0,19
1248,0,0,533,0,0,4
1249,0,0,508,1,0,4
1250,0,0,545,2,33,3
1251,0,3,122,108,58,2
1252,0,5,212,67,0,2
1253,2,2,114,120,0,2
1254,0,0,164,44,0,150
1255,0,0,164,44,0,150
1256,3,0,163,0,166,60
1257,0,0,91,0,275,17
1258,0,0,180,7,152,59
1259,0,0,252,1,71,36
1260,0,0,165,0,6,126
1261,0,0,174,11,0,104
1262,0,1,336,2,0,3
1263,19,0,347,3,0,3
1264,2,1,186,37,0,71
1265,0,4,141,60,0,43
1266,0,0,437,19,0,0
1267,1,0,297,30,6,1
1268,2,0,101,131,16,11
1269,0,0,110,76,90,13
1270,0,1,113,171,0,12
1271,6,0,115,206,9,0
1272,21,0,84,267,8,1
1273,1,0,46,245,2,1
1274,0,0,128,262,0,0
1275,0,1,54,250,9,0
1276,3,1,2,475,0,0
1277,8,0,32,364,0,9
1278,0,0,52,269,0,2
1279,0,0,12,419,0,0
1280,0,0,80,337,0,0
1281,0,0,293,185,0,1
1282,0,0,460,62,0,1
1283,0,0,476,7,0,1
1284,0,0,550,0,0,2
1285,0,0,283,5,0,162
1286,0,0,424,0,0,18
1287,0,0,342,4,0,120
1288,0,0,163,18,31,131
1289,0,0,414,3,0,0
1290,0,4,151,59,0,5
1291,0,0,362,53,0,0
1292,0,0,253,1,23,0
1293,0,0,156,179,46,0
1294,0,0,101,360,0,0
1295,0,0,313,50,5,3
1296,0,2,365,11,0,5
1297,0,0,276,0,3,22
1298,0,1,366,2,0,29
1299,0,0,332,2,0,12
1300,17,0,119,151,0,0
1301,0,0,113,41,79,135
1302,0,0,189,4,37,88
1303,0,0,257,75,54,4
1304,0,0,86,105,169,25
1305,0,0,310,3,164,0
1306,2,0,105,215,113,0
1307,21,0,45,89,118,24
1308,4,0,209,61,65,3
1309,0,0,400,54,0,6
1310,0,0,92,214,8,31
1311,0,0,250,224,0,0
1312,1,0,334,0,16,0
1313,5,0,374,87,0,0
1314,0,0,128,272,0,2
1315,1,0,156,262,0,3
1316,0,0,76,351,0,6
1317,3,0,49,436,0,0
1318,14,0,10,508,0,1
1319,0,0,30,459,1,0
1320,8,0,9,446,0,15
1321,0,7,333,11,0,27
1322,0,0,513,6,0,3
1323,0,0,374,42,16,1
1324,19,0,206,41,103,1
1325,19,0,206,41,103,1
1326,1,0,171,164,0,1
1327,12,2,14,217,0,17
1328,13,0,120,76,36,1
1329,0,2,109,211,0,2
1330,0,86,32,110,0,0
1331,3,0,131,267,3,0
1332,0,4,111,66,53,0
1333,2,1,40,339,6,0
1334,2,1,96,215,0,0
1335,1,0,165,148,0,0
1336,0,1,128,178,0,0
1337,0,1,87,231,0,0
1338,1,3,144,199,0,0
1339,0,0,276,38,0,21
1340,0,0,245,20,0,0
1341,12,0,263,99,0,1
1342,3,0,252,46,0,2
1343,1,2,75,303,0,0
1344,5,1,86,172,0,0
1345,1,0,274,52,0,1
1346,0,0,251,17,0,3
1347,0,0,337,17,3,13
1348,1,2,266,94,49,0
1349,0,0,302,46,0,1
1350,0,1,243,68,0,1
1351,0,2,165,67,8,2
1352,0,0,292,16,69,0
1353,0,0,333,10,24,4
1354,0,0,233,0,146,1
1355,0,0,359,1,17,18
1356,0,7,299,67,0,0
1357,0,1,141,112,4,2
1358,0,0,274,28,8,0
1359,0,0,274,28,8,0
1360,0,0,274,19,10,17
1361,0,0,235,6,29,28
1362,0,1,97,0,45,195
1363,0,0,205,0,112,92
1364,0,0,420,0,3,111
1365,0,0,429,0,8,18
1366,0,0,442,0,46,0
1367,0,15,174,0,66,1
1368,9,0,198,35,0,4
1369,0,3,76,59,0,95
1370,1,0,221,17,0,115
1371,11,0,134,99,7,2
1372,3,5,66,258,0,0
1373,0,0,72,187,20,0
1374,0,3,187,49,2,0
1375,0,0,225,120,0,4
1376,0,12,6,337,0,21
1377,0,0,34,436,0,0
1378,0,0,172,265,0,0
1379,8,0,107,301,0,0
1380,0,0,75,159,0,24
1381,0,0,256,294,0,0
1382,0,0,169,221,0,0
1383,2,0,132,294,0,13
1384,12,0,217,197,0,0
1385,0,0,353,42,0,0
1386,0,0,370,64,0,0
1387,0,0,342,3,28,0
1388,0,0,480,0,0,30
1389,0,0,266,0,0,197
1390,0,0,431,0,0,11
1391,0,0,82,0,0,307
1392,2,0,179,0,0,194
1393,0,3,261,44,0,5
1394,0,0,212,15,0,29
1395,0,0,231,21,0,76
1396,0,0,235,0,11,40
1397,0,0,375,52,32,7
1398,0,0,112,232,0,0
1399,0,2,313,78,0,3
1400,0,0,487,1,0,1
1401,0,0,280,7,0,143
1402,0,0,124,0,0,219
1403,0,0,380,0,31,0
1404,1,0,354,1,4,0
1405,0,0,244,7,0,36
1406,0,53,120,14,0,14
1407,0,10,231,5,0,6
1408,0,0,108,0,43,178
1409,0,0,162,0,45,80
1410,0,0,202,41,1,55
1411,0,0,399,5,2,11
1412,0,0,257,0,99,28
1413,0,0,142,0,109,154
1414,0,0,54,210,71,61
1415,0,0,376,1,54,8
1416,0,0,264,0,108,19
1417,56,0,350,67,9,0
1418,4,0,245,78,0,13
1419,3,0,353,45,0,0
1420,3,1,82,222,0,6
1421,0,0,91,278,0,23
1422,0,0,28,402,0,8
1423,0,0,202,170,0,0
1424,2,0,239,179,5,0
1425,0,3,95,149,3,20
1426,2,0,59,244,45,0
1427,0,0,44,364,24,0
1428,4,0,49,173,176,0
1429,4,0,49,173,176,0
1430,5,0,264,12,6,0
1431,5,0,264,12,6,0
1432,0,0,278,38,0,28
1433,0,0,233,23,20,48
1434,0,1,273,4,0,41
1435,0,2,135,120,0,2
1436,0,0,168,54,15,27
1437,0,0,94,14,339,42
1438,0,0,89,98,194,0
1439,12,0,70,190,5,0
1440,1,1,156,131,1,4
1441,4,0,137,144,0,3
1442,0,2,129,198,0,0
1443,3,0,174,40,0,112
1444,0,0,269,1,4,0
1445,0,0,297,0,0,29
1446,0,0,424,17,0,7
1447,4,0,241,6,0,6
1448,0,0,147,281,0,0
1449,0,0,247,108,0,0
1450,0,0,298,45,0,0
1451,4,2,181,77,0,20
1452,0,1,188,70,4,27
1453,92,6,134,29,12,0
1454,0,4,181,94,0,0
1455,0,5,318,59,2,4
1456,0,1,116,80,6,23
1457,1,1,64,74,75,43
1458,13,0,91,29,69,30
1459,0,0,292,4,24,0
1460,1,0,154,54,0,3
1461,0,2,65,203,0,0
1462,0,0,173,85,1,0
1463,8,3,227,30,18,0
1464,8,3,227,30,18,0
1465,1,0,141,25,44,26
1466,0,0,2,6,156,281
1467,0,0,32,0,3,404
1468,0,0,8,3,50,373
1469,0,0,45,19,206,208
1470,0,0,226,7,222,3
1471,0,0,299,0,51,0
1472,0,0,279,0,15,0
1473,0,18,211,21,0,29
1474,0,5,77,131,0,33
1475,0,0,398,36,0,20
1476,0,0,368,34,0,0
1477,0,0,50,56,1,173
1478,0,3,203,8,2,15
1479,1,0,248,32,2,0
1480,6,4,167,37,0,4
1481,9,10,131,167,2,28
1482,0,0,134,129,42,3
1483,0,0,108,245,15,0
1484,1,0,116,272,0,6
1485,0,0,166,180,1,3
1486,0,0,256,219,0,0
1487,0,0,267,10,0,79
1488,0,0,282,115,0,11
1489,0,0,568,0,0,0
1490,0,0,501,0,0,0
1491,0,0,467,0,1,0
1492,0,0,376,0,36,1
1493,0,0,310,0,0,166
1494,0,0,458,0,0,24
1495,0,0,243,0,0,204
1496,0,0,112,0,0,366
1497,0,3,59,176,0,44
1498,0,0,187,75,0,26
1499,0,0,351,41,0,0
1500,0,0,230,19,0,29
1501,0,0,174,3,2,27
1502,0,0,370,0,0,14
1503,0,0,243,0,0,1
1504,0,0,384,0,0,20
1505,0,0,418,0,0,37
1506,0,0,303,0,0,97
1507,0,0,117,199,0,104
1508,0,0,364,0,0,2
1509,0,4,212,63,0,1
1510,10,2,113,126,0,1
1511,0,83,61,5,0,3
1512,0,58,47,17,0,3
1513,0,8,156,3,72,17
1514,0,0,318,0,0,6
1515,0,0,200,2,4,98
1516,0,0,204,0,91,90
1517,1,0,300,4,0,49
1518,2,0,233,0,0,213
1519,0,0,279,25,0,200
1520,0,0,358,6,17,19
1521,0,0,307,0,108,17
1522,0,0,204,0,303,0
1523,14,0,166,82,39,0
1524,3,0,68,336,0,0
1525,11,0,288,37,0,14
1526,0,1,192,36,0,36
1527,4,3,360,62,0,0
1528,0,0,157,206,0,2
1529,0,0,126,192,0,4
1530,1,2,101,138,0,0
1531,0,0,145,206,36,0
1532,0,0,28,143,248,4
1533,3,0,40,212,168,0
1534,3,0,40,212,168,0
1535,4,0,268,0,15,18
1536,4,0,268,0,15,18
1537,1,2,154,26,0,164
1538,0,0,86,1,1,352
1539,0,0,69,45,7,255
1540,0,0,75,310,0,0
1541,0,0,79,139,2,160
1542,0,0,210,1,52,126
1543,0,0,73,61,167,23
1544,0,1,26,290,0,83
1545,0,0,185,224,0,14
1546,0,0,256,101,0,4
1547,0,0,181,91,80,0
1548,0,0,36,20,86,201
1549,29,0,79,145,3,0
1550,0,0,166,57,16,5
1551,0,0,313,2,17,40
1552,5,0,400,11,0,5
1553,2,0,174,154,0,0
1554,2,0,330,64,0,0
1555,0,1,286,10,0,0
1556,1,0,228,33,0,0
1557,0,0,118,205,8,2
1558,0,1,212,23,61,1
1559,18,0,65,129,13,0
1560,0,2,243,38,5,0
1561,0,6,104,107,0,1
1562,0,1,390,10,13,0
1563,1,1,240,2,14,47
1564,0,0,255,4,0,125
1565,0,0,374,31,0,83
1566,0,0,224,77,0,6
1567,1,0,191,67,0,0
1568,0,6,224,97,0,0
1569,0,6,224,97,0,0
1570,3,0,134,126,0,31
1571,0,0,24,256,236,2
1572,0,0,15,0,204,325
1573,0,1,132,200,0,33
1574,0,0,70,284,14,17
1575,0,0,339,6,77,0
1576,0,0,423,4,0,4
1577,0,0,168,0,0,24
1578,0,34,74,81,0,13
1579,1,0,168,4,0,87
1580,1,4,35,277,0,3
1581,0,4,158,60,0,20
1582,3,0,114,164,0,26
1583,1,0,18,291,0,30
1584,3,0,239,109,1,0
1585,6,4,192,37,0,1
1586,0,0,364,26,0,39
1587,0,1,227,122,0,0
1588,0,0,246,62,32,0
1589,0,0,125,259,0,6
1590,3,0,277,139,0,1
1591,0,0,328,85,0,0
1592,0,0,417,0,3,1
1593,1,0,143,7,10,122
1594,0,0,378,0,7,51
1595,0,0,190,13,85,116
1596,0,0,190,0,0,234
1597,0,0,403,0,0,1
1598,0,0,301,5,0,19
1599,3,0,110,0,0,365
1600,0,0,140,3,0,346
1601,0,0,82,0,0,339
1602,1,0,5,402,0,69
1603,17,0,141,243,0,2
1604,0,0,331,17,0,0
1605,1,0,431,1,0,10
1606,7,0,405,0,0,13
1607,0,0,372,0,0,5
1608,0,1,374,0,0,0
1609,0,1,369,0,0,4
1610,21,0,320,9,0,19
1611,0,0,315,13,0,9
1612,3,1,148,163,1,1
1613,0,1,260,6,0,36
1614,1,3,294,25,0,1
1615,0,5,342,0,0,4
1616,0,19,181,40,11,5
1617,0,23,142,7,0,42
1618,0,2,66,0,68,210
1619,10,3,151,6,0,92
1620,17,0,137,40,0,51
1621,0,0,268,0,14,7
1622,0,0,286,0,0,32
1623,1,0,222,63,0,8
1624,14,0,298,0,0,48
1625,0,0,417,0,0,1
1626,0,0,404,35,8,0
1627,0,0,290,3,127,0
1628,0,0,149,15,270,0
1629,9,0,434,2,0,3
1630,0,0,390,5,28,0
1631,0,0,261,58,4,0
1632,4,0,431,0,0,1
1633,1,0,389,27,0,7
1634,10,0,84,213,4,0
1635,4,0,139,75,0,0
1636,4,1,81,15,198,0
1637,0,0,132,185,103,1
1638,15,0,38,321,9,0
1639,15,0,38,321,9,0
1640,0,0,21,0,14,474
1641,0,0,41,0,11,435
1642,0,0,25,13,15,374
1643,42,0,115,233,0,41
1644,72,0,117,232,0,12
1645,1,0,225,122,0,0
1646,6,0,157,39,2,74
1647,0,0,239,19,99,11
1648,0,0,114,64,116,15
1649,0,0,347,3,71,2
1650,0,0,305,0,63,0
1651,1,0,167,15,108,8
1652,0,0,132,175,31,76
1653,0,0,225,106,9,3
1654,15,0,113,117,3,11
1655,0,0,120,150,0,26
1656,0,0,263,10,0,1
1657,0,1,67,115,0,17
1658,0,1,94,199,0,0
1659,0,5,117,90,0,0
1660,0,1,121,167,0,2
1661,1,0,40,157,56,1
1662,6,0,112,184,29,11
1663,12,11,195,31,0,0
1664,0,1,123,153,0,12
1665,1,0,119,236,0,1
1666,0,1,159,111,0,1
1667,0,0,108,135,0,0
1668,2,1,91,138,0,42
1669,0,0,108,118,0,49
1670,0,0,194,74,0,7
1671,0,0,493,1,0,0
1672,0,3,534,4,0,0
1673,0,3,534,4,0,0
1674,0,0,291,22,0,41
1675,0,0,291,22,0,41
1676,0,0,182,149,0,3
1677,0,0,85,56,225,20
1678,0,0,144,26,123,36
1679,1,0,99,141,8,9
1680,0,0,287,59,53,0
1681,0,1,200,213,5,0
1682,1,10,117,169,0,0
1683,2,6,129,120,0,0
1684,4,14,215,19,28,12
1685,0,0,186,105,0,0
1686,0,0,328,9,0,0
1687,1,6,99,117,0,8
1688,0,24,54,165,0,25
1689,0,52,95,19,0,5
1690,0,3,351,0,21,0
1691,0,1,71,5,86,139
1692,1,0,34,434,0,1
1693,5,0,37,348,12,0
1694,0,0,174,156,24,0
1695,0,1,141,39,6,0
1696,0,0,253,11,0,9
1697,0,0,215,0,0,1
1698,0,0,368,0,6,0
1699,0,0,108,23,0,223
1700,0,2,101,187,0,24
1701,0,0,331,2,3,17
1702,0,0,372,11,16,0
1703,5,0,121,94,0,29
1704,1,0,171,0,0,187
1705,0,0,499,0,0,6
1706,0,0,274,0,0,190
1707,0,0,181,187,0,76
1708,2,0,275,103,10,0
1709,0,0,436,3,0,7
1710,78,1,225,7,0,52
1711,3,0,350,0,0,11
1712,4,0,378,0,0,17
1713,13,1,256,66,0,0
1714,8,0,309,37,0,30
1715,2,0,319,13,0,0
1716,0,0,195,162,0,0
1717,0,0,355,5,0,8
1718,0,0,409,0,0,89
1719,0,0,324,10,22,2
1720,0,6,173,51,0,28
1721,0,2,148,100,0,0
1722,0,4,126,73,0,32
1723,0,0,240,0,3,142
1724,0,0,286,45,0,5
1725,2,0,98,228,0,0
1726,1,0,276,14,0,2
1727,0,0,54,331,0,15
1728,0,0,93,299,0,49
1729,0,0,318,6,60,15
1730,0,0,351,1,81,1
1731,0,0,197,2,211,0
1732,0,0,365,7,45,0
1733,0,0,311,31,49,0
1734,0,0,182,0,122,133
1735,0,0,143,0,230,71
1736,0,0,177,44,194,0
1737,34,0,281,0,45,0
1738,0,0,509,17,1,0
1739,0,0,386,39,5,12
1740,4,1,80,282,0,2
1741,0,0,58,71,286,0
1742,0,0,234,221,14,13
1743,24,0,62,242,51,0
1744,24,0,62,242,51,0
1745,11,0,97,0,118,187
1746,11,0,97,0,118,187
1747,26,0,102,0,62,185
1748,500,0,55,0,0,7
1749,404,0,29,0,0,82
1750,76,0,337,0,0,32
1751,1,0,127,85,0,78
1752,0,0,149,6,23,175
1753,0,1,130,2,119,157
1754,0,0,36,5,43,376
1755,0,0,0,0,404,201
1756,0,0,284,3,201,0
1757,0,0,219,62,0,0
1758,0,0,194,126,0,0
1759,1,0,138,158,0,7
1760,12,1,48,268,0,6
1761,11,0,86,395,0,0
1762,0,0,149,306,0,0
1763,0,0,287,31,0,4
1764,8,0,208,108,0,1
1765,0,1,316,26,0,12
1766,3,0,131,139,102,6
1767,1,0,94,72,195,1
1768,0,0,61,283,0,0
1769,7,4,51,159,0,0
1770,11,0,112,249,0,12
1771,9,1,75,240,3,0
1772,0,0,199,104,22,0
1773,15,0,201,139,14,8
1774,0,0,263,66,22,5
1775,6,0,326,55,0,1
1776,0,1,353,15,0,17
1777,36,1,235,8,0,2
1778,0,4,270,139,0,1
1779,0,0,472,0,0,45
1780,0,0,472,0,0,45
1781,0,0,372,8,0,22
1782,0,0,372,8,0,22
1783,0,0,159,35,162,28
1784,0,0,159,35,162,28
1785,0,0,53,46,257,22
1786,0,0,73,101,46,138
1787,0,1,48,241,0,71
1788,0,0,153,163,55,0
1789,1,0,139,93,0,2
1790,0,0,153,147,11,0
1791,36,0,141,49,10,47
1792,0,27,122,26,44,3
1793,0,47,53,117,5,4
1794,0,47,77,25,0,1
1795,0,65,45,4,0,5
1796,0,90,40,12,0,0
1797,0,84,43,38,18,21
1798,2,10,113,66,11,6
1799,0,0,158,157,38,33
1800,0,0,67,330,8,0
1801,0,0,64,152,95,102
1802,0,0,67,145,37,21
1803,0,4,162,140,3,3
1804,0,0,206,24,19,84
1805,0,0,266,37,0,0
1806,0,0,250,89,0,0
1807,0,0,169,3,12,122
1808,0,0,131,0,127,162
1809,0,0,24,0,40,386
1810,0,0,418,12,0,0
1811,0,0,338,0,0,0
1812,0,0,310,0,0,83
1813,0,0,521,0,0,2
1814,0,0,305,0,0,68
1815,0,0,338,0,99,0
1816,0,0,334,0,63,0
1817,0,0,433,0,3,14
1818,4,0,244,26,0,22
1819,7,0,339,0,0,59
1820,0,0,217,146,0,2
1821,0,0,299,9,0,45
1822,1,0,289,5,0,33
1823,0,0,182,157,0,2
1824,0,0,207,203,0,0
1825,1,0,313,34,0,0
1826,0,0,51,290,16,0
1827,0,1,261,8,8,1
1828,0,4,281,20,0,31
1829,0,19,31,162,0,4
1830,0,0,219,119,0,0
1831,0,0,310,15,0,13
1832,0,0,422,0,2,0
1833,1,0,264,47,0,2
1834,1,0,65,275,0,32
1835,10,0,41,419,1,16
1836,0,0,202,65,4,24
1837,0,0,262,15,5,14
1838,0,0,209,96,18,3
1839,0,0,269,132,0,0
1840,7,1,125,198,0,1
1841,0,0,152,105,0,134
1842,0,0,278,0,0,66
1843,0,0,443,0,0,12
1844,0,0,128,0,299,8
1845,0,0,179,8,268,0
1846,0,0,176,0,261,1
1847,0,0,279,6,2,94
1848,0,0,321,45,2,0
1849,0,0,260,7,0,172
1850,0,0,73,226,0,62
1851,2,0,111,171,4,0
1852,2,0,111,171,4,0
1853,3,0,143,0,11,216
1854,3,0,143,0,11,216
1855,257,0,112,0,0,91
1856,308,0,130,0,0,16
1857,3,0,118,68,1,206
1858,0,3,262,42,0,63
1859,0,0,101,3,0,162
1860,0,0,46,0,41,333
1861,0,0,58,10,0,374
1862,0,0,104,0,256,139
1863,0,0,223,0,279,0
1864,0,0,107,0,318,46
1865,0,0,131,142,21,8
1866,1,0,172,0,296,7
1867,0,0,331,13,56,0
1868,0,0,134,201,0,0
1869,0,1,93,145,0,48
1870,0,0,426,0,3,10
1871,4,0,101,48,218,0
1872,0,1,224,30,75,0
1873,0,0,244,5,130,1
1874,0,0,126,143,0,12
1875,0,0,243,56,0,0
1876,0,2,9,281,0,40
1877,0,2,75,227,0,0
1878,3,0,21,310,0,0
1879,1,0,31,327,0,20
1880,0,6,27,244,1,0
1881,3,13,38,259,3,0
1882,0,0,19,473,21,0
1883,0,0,104,191,75,0
1884,23,0,198,96,7,0
1885,0,0,117,150,0,17
1886,17,0,279,25,0,42
1887,0,0,249,2,0,67
1888,0,1,417,3,0,3
1889,0,1,417,3,0,3
1890,0,0,159,8,145,50
1891,1,0,51,192,140,18
1892,0,0,116,214,0,24
1893,3,0,24,452,1,0
1894,0,0,29,298,1,46
1895,0,0,78,195,7,3
1896,0,15,81,120,0,0
1897,0,94,20,17,0,0
1898,23,78,14,7,0,2
1899,4,145,11,71,0,0
1900,0,154,2,0,0,0
1901,7,51,134,2,0,0
1902,0,46,117,49,0,0
1903,0,11,144,35,10,16
1904,0,3,143,25,12,120
1905,0,0,190,32,15,3
1906,1,2,124,193,0,36
1907,4,1,19,273,8,0
1908,0,0,63,323,0,0
1909,3,2,211,51,0,1
1910,0,0,313,24,8,8
1911,0,0,240,0,101,3
1912,10,0,311,11,48,0
1913,0,0,320,0,0,96
1914,1,0,172,4,0,174
1915,0,1,261,25,6,2
1916,11,0,317,1,0,1
1917,0,0,265,6,0,18
1918,0,0,200,0,0,93
1919,0,0,275,0,4,101
1920,0,0,245,0,156,1
1921,0,0,465,0,0,0
1922,0,0,481,0,0,0
1923,29,0,336,0,0,5
1924,0,1,436,0,0,10
1925,0,0,520,0,1,1
1926,0,0,92,0,22,290
